cluster_id,topic_name,description,keywords,n_items,examples,created_at,last_updated_at
1088,Size Quality Good,"Feedbacks about: ""size, good quality"", ""good size, quality"", ""nice size, purpose"".","size, quality, good, nice, purpose, okay",8651,"Easy to hang. Nice size. Not the prettiest shelf but serves the purpose. || To small for size 12... not good quality || Nice socks, they seem a little larger than the size posted- other than that good quality || These are just okay quality, but difficult to find this size so using them for now. Might be better for lighter weight f || Opens some can nicely, but not all. It depends on the size of the lip of the can--if too thick, it will not work. It is ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
873,Mesh Outside Course,"Feedbacks about: ""mesh"", ""mesh, outside"", ""course, mesh"".","mesh, outside, course, fine, hole, bottom",16,"Mesh shredded after one week. || The mesh is only attached to the outside of cloth.. I had to cut them off of mine.. they work fine without the mesh. || is good, of course the mesh - as should be expected - is delicate but good || this is not a fine mesh...the holes are in larger. || These items function as advertised. The mesh is tight enough to trap a large proportion of the grease spatter. As for cl",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
604,Haven Difference,"Feedbacks about: ""haven, difference"".","haven, difference",16,Haven't seen a difference yet...will update later if this changes. || it looks fine but they aren’t as thick as i thought they were going to be. haven’t noticed any difference with fruit/veg || I haven’t seen any difference in anything yet. I have been taking this pill for 3 months. || Haven’t noticed a difference even using it in a small room || I'm not sure it does much - haven't noticed a difference really,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
582,Nylon Material Quality,"Feedbacks about: ""nylon, quality material"", ""sturdy nylon, pro"", ""cheap nylon, material"".","nylon, material, quality, sturdy, pro, cheap",16,"Nylon all the way but looks good and fits as expected. If you want quality material this is not it. || Pros: Perfect for travel Charges through cases (even battery cases such as ZeroLemon) though you won’t get fast charging || Very comfortable, looks nice, and is true to size. The material is a cheap silky nylon. I thought it would be more cotto || When wearing nylons, these def do not work || Very thin piece of nylon. Not what I was expecting.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
875,Throw Tossed Thrown,"Feedbacks about: ""throw"", ""tossed"", ""thrown"".","throw, tossed, thrown, threw, terrible, great",16,"Sizing is not correct. Most of these were way too tight and got thrown away. || The spike on the back broke off on the first throw || Made me throw up for a whole day after 4 days of using. || Threw them out, impossible to write on. || Not very comfortable. Tossed it after about a week",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
241,Reason Didn,"Feedbacks about: ""reason, didn"".","reason, didn",15,"The reason why I didn't like this was because 1. It came three days late and 2. The bottle exploded from the bottom and  || So the only reason I didn’t give 5 stars on the price is the fact that you can buy 12 pounds from them directly for the  || The only reason I didn't send it back was that I'd already assembled it. You can do better for half the price. || The only reason I didn’t give a 5 star is because it wasn’t as fitting as I would like for it to be. However, it stays i || The only reason I didn't give five stars was it became highly implausible ... a good read, but just too far off the deep",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
710,Load Holster Loading,"Feedbacks about: ""load"", ""holster load, load"", ""loading"".","load, holster, loading, information, app",15,"It's still difficult for me to load using this. || It holds the load beautifully. || gets really hot under little to no load but still seems to work || Need to know how to down load || First off, why make a holster side load instead of top load. Most of the people wearing holsters I have seen have them h",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
52,Way Small,"Feedbacks about: ""way small"".","way, small",15,WAY too small and tight || Way too Small. I had to give it away. || It was not big enough and it was way too small. || They are well made. Unfortunately they fit way to small. || Way too small. Have to return.,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
1024,Good Stuff Issue,"Feedbacks about: ""good stuff"", ""good, stuff"", ""stuff, good"".","good, stuff, issue",15,"When ever I print stuff and it prints,,,it's been a good day. || Works well, looks nice, fits a good amount of stuff because that large in her pocket, outside pocket is big enough for a || Carries a good amount of stuff || good stuff but too pricey || Good stuff works great",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
701,Chord Length Little,"Feedbacks about: ""chord"", ""chord, little help"", ""length, chord"".","chord, length, little, help, durable, handy",15,"The chord that came with it does not work- not impressed - || The chord either was defective or not compatible with our PC and monitor. There is little help provided from the manufac || I love the length of these chords. They allow me to comfortably continue to use my phone or Kindle while they are chargi || These chords are durable and very handy lengths, but are now failing to work. || It is the shortest length of a chord I have ever seen. It’s not useable.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
448,Better,"Feedbacks about: ""better"".",better,15,I could have sown it better || Would be better if not so noisey. || The first one is much better. || Ordinary. Not any better than another one I have. || could be better but I like them.,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
687,Program,"Feedbacks about: ""program"".",program,15,"Overated....Difficult to program. Was also very painful. Sent back next day... || The programs are interesting and teaching || Was easy to program and worked fine for 6 months, and then it died. || Not that easy to program but it's sturdy || do not really like any of the programs",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
958,Quantity Package Description,"Feedbacks about: ""quantity"", ""quantity, package"", ""description, quantity"".","quantity, package, description, sheet, issue, value",15,"they work for what I needed, but much less quantity than I expected || I personally think this is OVER PRICED for the quantity you receive. || Description says quantity is 2. But I received one Mileage log. Please clarify the quantity which I should have received || You charged me for a quantity 2 but only 1 was in the package. Thin is after waiting 3 months for a prime order || I ordered a quantity of three packages, each package containing three cables so making a total of nine cables, but only ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
284,Hate Hated,"Feedbacks about: ""hate"", ""hated"".","hate, hated",15,"Hate the way it was delivered! || Hate it! How can I delete it????? || Love this hate, it is very comfortable and durable || Hate the way you packaged , but good item. || Way too light to play with. Hated it",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
416,Case Hand Great,"Feedbacks about: ""case, hand"", ""hand, case"", ""great case, hand"".","case, hand, great",15,"The case is elegant and well made. Feels great in your hands and it fits the phone perfectly, also easy to take on and o || Case feels great in hand, almost like velvet. Has gotten me many compliments. Not too sure how much protection it provid || This case feels great in hand and looks really good too. But it's definitely not good to protect your phone from a drop. || Case is very pretty and very slim , feels nice in the hand. My only issue with this case is it does NOT come up around t || I am so far very very happy with this case. It feels really great to hold in the hand. It looks very appealing. It does ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
504,Theme Book Review,"Feedbacks about: ""theme, review"", ""good theme"", ""theme"".","theme, book, review, good, recent, entertainment",15,"Had to get this theme despite other reviews which were spot on about the sizing- way to small! || Good theme but were smaller than pictured. || They're okay; not really the theme we were looking for, but they are what we ordered. Nothing wrong with them, just not  || This seems to be a theme in recent entertainment of mythical characters who almost always look human but are a type of f || I liked the theme of the book and it was easy reading,",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
622,Console Center Great,"Feedbacks about: ""great addition, center console"", ""console"", ""center console"".","console, center, great, addition, design, right",15,"Great addition to my center console. It keeps everything very neat and in order and makes the space much more efficient. || I bought this to replace my Wii U game pad that broke and while it works it glitches or it says it’s far from console || Fit perfectly and really helped clean up my center console. Would highly recommend. || Fits exactly on the oe console. I would suggest using more doubled sided tape for a more secured hold. It does have a sl || I wasn't thinking when I ordered this, my Center console opens sideways to the right, but wanting to improve my comfort ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
603,Return Don,"Feedbacks about: ""don, return"", ""return, don"", ""return don"".","return, don",15,"Terrible completely in operable and not available for return Stop don't even consider buying it! || Just received these and one is broken. I went to file a return, and they don’t replace it accept returns!!!!! So disappo || Can was destroyed. Dented and definitely done before shipping. No return allowed. Don't buy! || I don’t know if what I received was someone else is return or what, but I am disappointed they did not even make the eff || Don’t buy! Broke in 3 months! Says 1 year warranty but there’s no way to exchange/return!!!",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
884,Rental Book Property,"Feedbacks about: ""book, rental"", ""book, rental property"", ""book, renting process"".","rental, book, property, condition, option, renting",15,"Inside of the book looks good but cover about to fall off when it arrived to me for rental || I purchased the book to learn about rental properties. I thought at one time I may have been interested in renting prope || This book was rented. The renting process was easy. || this is a rental, however it is not in good condition. i was able to use it for my course, but still looks like it got w || I used this rental for my class and when i received the book it was already damaged. When i returned this rental i was c",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
852,Banner Pom Look,"Feedbacks about: ""banner"", ""banner, detail"", ""banner, item"".","banner, pom, look, nice, detail, big",15,"The banner fell apart as soon as I hung it up. || I like the banner but it is spelled wrong so it's completely useless. || The banner is exactly as pictured except for one detail: each letter is sent in a package included with a string and a n || I was expecting the banners to be bigger. I went to return the item and the seller wanted me to pay for the shipping whi || I liked the look of the banner but the gold curtain fell apart immediately when I got it, strings were falling off every",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
121,Instruction,"Feedbacks about: ""item, instruction"".",instruction,15,"We ordered this item and no instructions were included. Is there a way to receive them via email? || Item was delivered without any instructions. || Just received the item and I haven't attempted to plant yet. I just wish they would send instructions. Now to do researc || The item did not work,. Used it the way the instructions said but did not help with the mosquitos or gnats. || so I just recieved this item a couple of days ago and I followed all instructions but the flowers and stickers keep fall",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
103,Lot Smaller,"Feedbacks about: ""lot smaller"".","lot, smaller",15,"A lot smaller but nice || They were a lot smaller than I thought, almost too small || A lot smaller than it looks || This was a lot smaller than expected. || I liked that they didn’t skip but they were A LOT smaller than I anticipated.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
147,Little Bigger,"Feedbacks about: ""little bigger"".","little, bigger",15,Too small. I wish it they were a little bigger. || runs a little bigger than it looks. || It looks and works great. I wish it was a little bigger. || It was a little bigger and heaver then I thought but not bad || A little bigger than I thought,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
1041,Great Design Nice,"Feedbacks about: ""great design, product"", ""great product, design"", ""great product, nice design"".","great, design, nice, build, setup, simple",15,"I like the design, very cute. I like that it is glass. I wish it held more water. Overall a great product. || Product works great! I bought it for my fiancé and she loves it! Makes great designs and works as advertised. I would de || Product is color fast, great design, but sizing is Alot larger than what you'd expect. || I enjoy using it.very nice design and works great!My favorite part is so much faster to inflate.Great product || Nice build, fits perfect. Great product for the price.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
775,Capsule Spout Isn,"Feedbacks about: ""capsule, spout"", ""product, capsule"", ""isn, capsule"".","capsule, spout, isn, little, size, big",14,The capsule got stuck in the spout. || I have been using this product for about a month. I take 2 capsules in the morning and 2 before bedtime. My knee pain ha || These go stale quickly. The effect isn't as good as using the capsules with food. || The capsules have a little bit of a weird taste. || I bought these capsules because of their size and price. I’m very dissatisfied with them because they leak with my essen,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
810,Control Great Xxl,"Feedbacks about: ""control"", ""great control, xxl"", ""great control, great"".","control, great, xxl, previous, review, part",14,"Could not understand controls. || Decent. Very hard to control. || easy to control,I. Like it so much || To bulky and you need to press hard to work the controls. Will be returning.. || I bought these because I needed a XXL that could hold up to heavy workouts, not yoga. They were advertised as such so I ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
861,Yorkie New York,"Feedbacks about: ""collar, yorkie"", ""yorkie, step"", ""yorkie, paw"".","yorkie, new, york, collar, step, paw",14,"I liked how it was just a collar. My yorkie wore it religiously and never took it off. Lo and behold, last night, about  || I have Yorkies and the steps are a little steep for them. It rocks when the jump to get up the stairs so there a little  || They fit my yorkie but do not stay on her back paws very well || I thought it was a little bigger. My Yorkie is about 8 lbs and it was a little tied for her || They smell good. But other than that they're not great. They're nothing like a real New York bagel my friend brought me ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
653,Event Themed Centerpiece,"Feedbacks about: ""event"", ""themed event"", ""event, centerpiece"".","event, themed, centerpiece, total, review, great",14,"perfect for our event || Bought to wear for an event. Comfortable and durable. || thinner than expected so won't buy more for our event. || I used them for a themed event. Looked great! || Made my event very sparkly in the centerpieces, just enough with 1 string, would be able to add more if needed to any de",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
154,Totally Completely,"Feedbacks about: ""totally"", ""completely"".","totally, completely",14,"totally recommendable || Not totally the sent I expected || Very nice, totally recommend! || Totally uncomfortable || Not totally what I needed",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
1051,Sample Result Packet,"Feedbacks about: ""sample, product"", ""product, sample"", ""sample"".","sample, result, packet, multiple, variety, free",14,"I received a sample and ended up buying the product because it lasts all day! || I purchased this after I used a sample of it. This product smells heavenly & makes my hair, which is damaged from colori || So disappointed this product was changed. I’ve been using it for the last 10 months since I received a sample of conditi || for most of the things when asked to play ...here is sample and goes on silent || Everything seemed to come out with the same result no matter the sample used. Maybe it was user error somehow but it sur",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
114,Did,"Feedbacks about: ""did"".",did,14,"I love it and so did she || Did nothing for me topically. || did not fit me, did not like it. || This did not seem to do anything for me. || Did what I bought it to do.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
559,Good Money,"Feedbacks about: ""good product, money"".","good, money",14,Seems to be a good product for the money... || Very good product for the money! || Good product for the money. || It is smaller than I thought it would be. Good product for the money. Stays warm. || very good product for the money,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
598,Clear Obviously Clearly,"Feedbacks about: ""clear"", ""obviously"", ""clearly"".","clear, obviously, clearly, station",14,not clear enough for me || These are cute but I like the clear ones better || I ordered multicolored and received clear! || It is not clear but works well || Ordered plus clearly that’s not what I got but not worth sending back,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
628,Excellent Condition Look,"Feedbacks about: ""excellent condition"", ""excellent condition, look"".","excellent, condition, look",14,Arrived quickly in excellent condition. || Arrived in excellent condition ~ as expected! || AS described arrived in excellent condition || Arrived on time. Excellent condition. Thank You || Came in excellent condition.,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
912,Dresser Replacement Nice,"Feedbacks about: ""nice dresser, dresser"", ""awesome dresser, custom"", ""dresser, type"".","dresser, replacement, nice, awesome, custom, type",14,"This is a nice dresser, however it takes forever to put together. The dresser came in multiple pieces and has 186 screws || I used this awesome dresser as custom built in drawers in my bedroom to closet conversion project. It's solid wood, pain || If you are looking for a dresser that can carry any type of weight including clothes, this is not a good choice. After p || Dresser came damaged. I requested a replacement; will update review after. || My dresser was missing the bottoms to the drawers. I have to return it",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
518,Pinch Isn Picture,"Feedbacks about: ""pinch"", ""pinch, isn"", ""pinch, picture"".","pinch, isn, picture, movement",14,"Very thin, but I guess will work in a pinch || They're ok if you're in a pinch || These look very sturdy but they bend and snap off very easy. They work in a pinch but not what I expected. || Very cute. But they do pinch a bit || Very small, but works in a pinch. Best used when volume isn't an issue, not loud and clear enough for multiple people in",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
525,Different,"Feedbacks about: ""cd"", ""different, cd"".",different,14,"Not as good as some other cd's || I wish i would have known it was a used CD || The last two CDs skip badly, you cannot even understand what is being said. || love this cd he is amazing || I was very mad when I got the CDS they where used and all messed up.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
679,Panel Length Alot,"Feedbacks about: ""panel"", ""panel, length"", ""alot, panel"".","panel, length, alot, isn, picture, piece",14,"Side panels were broken || ARRIVED WITH SOME PANELS BROKEN OUT !!! || like them alot..had 1 panel with a snag and panels a bit long but think they come in shorter panels ..does the job || These were soft and pretty comfy, but the back panel isn’t cut any higher than the front. So the front came up high and  || Picture is deceiving. Only one panel and its not as thick as I thought but still darkens the room ok",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
929,Hammer Nice Head,"Feedbacks about: ""hammer"", ""nice hammer"", ""hammer, head"".","hammer, nice, head, hard, hitting, half",14,"Not Hammer, and not very entertaining ! || Nice hammer but very short || I literally used the hammer one time and the head flew off. || The hammer starts coming apart after a few hard hitting || like the hammer but a year and half into regular usage the head fell off.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
936,Special Unique,"Feedbacks about: ""special"", ""unique"".","special, unique",14,"They are ok nothing special || Nothing special. Very disappointed || Not what I thought it would be. Not special. || It wasn't that bad, but it's nothing special. || A very average read. Nothing special.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
452,Friend,"Feedbacks about: ""product, friend"", ""friend, product"".",friend,14,"Your product came highly recommended from a friend of a friend and while I have only used it once since purchase - just  || Was not able to sleep well using this product. A friend recommended it and said it did wonders for her so maybe I'm just || I have not used the product yet, but it was recommended by a friend. It was delivered promptly. || I expected the product to perform as in the ad. It doesn't. A friend suggested that you had to have a certain weight for || This product seems to be a bit weaker than if I ordered from a friend. It is still great, but does not seem to have the ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
455,Case Don,"Feedbacks about: ""case, don"", ""don, case"".","case, don",14,"Nice quality ,good price. It is just a little too long, in some case you don't need it that long. || I really like the case.. fits perfectly... I don’t have any faults or problems with the case || It's really good, EXCEPT, if you have a case on anything. I don't have an Apple Watch, but I do have AirPods and a iPhon || Case is pretty cheaply made, I mean it looks nice but I don't expect it to last long. And the screen protector that come || The case is okay, I don't like how much of a hassle it is to press the buttons though.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
1004,Min Great Hunk,"Feedbacks about: ""min"", ""min, hunk"", ""great mine, great"".","min, great, hunk, mine, mitt, self",14,Keeps shutting off after 1 min. || Lasted 30 min then started to wobble. || Broke in first 30 mins || Very easy to install. Installed in about 20 min || Broke at the bottom within the first 20 mins of playing!,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
257,Amazon Didn Work,"Feedbacks about: ""didn, amazon"", ""amazon, didn"", ""didn work, amazon"".","amazon, didn, work, purchase",14,"I love Amazon didn't give me any issues and they replacing my damaged product as you can see in the photo one of the bot || Amazon messed up. I didn't order this and didn't receive it. || I didn't think anything about ordering this off amazon, as I've ordered it once before with no issues. However, the foun || I didn't receive it. Looks like it got lost somewhere. Amazon has refunded me my purchase price || Bought 2 of these. One didn't come with the remote but Amazon handled that quickly and sent out a replacement and I woul",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
1011,Pick Picky Pickle,"Feedbacks about: ""picky"", ""pick"", ""picky, buck"".","pick, picky, pickle, buck, doesn, dill",14,"Wrinkles entirely too easy. I'm not super picky but when they wrinkle this easy,it drive me nuts. || Gave it to my bf. He’s really picky...but I loved it! It’s super soft and warm! || works for me as a pick up. I only use 1/2 a tab and that is enough || Did not pick up that well || Okay so I might be just a little on the picky side but for 30 bucks I feel like I just bought a cool paint job this lid ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
1017,Hell Review Quote,"Feedbacks about: ""hell"", ""review, hell"", ""hell, quote"".","hell, review, quote, order",14,"How is the hell can I return something I never got || HOW IN THE HELL AM I SUPPOSED TO KNOW WHETHER OR NOT I LIKE IT WHEN I HAVE NOT USED IT...........................YET??? || This would scare the hell out of anyone || What the hell was that??? Should have watched something else, anything else. || Works awesome and sharp as hell",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
251,Immediately,"Feedbacks about: ""immediately"".",immediately,14,"They work immediately || This was so wrong and so hot. It ended way too soon. Sequel immediately! || It broke immediately || Cute but it broke immediately || Disappointed with these, not as described. Returned immediately.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
50,Best,"Feedbacks about: ""best"".",best,14,"Not the best I've had || They are ok, not the best. || Best product I have purchased. || Not what i expected not the best || best I have tried so far",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
169,Fits Great,"Feedbacks about: ""fits great"".","fits, great",14,"This was not what I thought it would be but it does seem to be well built and fits great. || fits great on my six-year-old. || excellent. exactly as ordered. fits great || Fits great. Will buy again. || Well made and fits great, true to size!",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
203,Easily Quick Easy,"Feedbacks about: ""easily"", ""quick easy"".","easily, quick, easy",14,"they broke easily,disappointed! || Great very easily defiantly cheap || Tarnishes very easily. || nothing good about these. they breakdown easily. || Purchased for a 4yr old. He can use it easily.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
277,Podcast Music Friend,"Feedbacks about: ""tim, podcast"", ""podcast, music"", ""podcast, friend"".","podcast, music, friend, tim, problem, weekly",14,"I like Tim and I enjoy his podcast. There were a few useful tips in here but overall it wasn’t for me. It’s more about s || i used these for listening to podcasts and music at my job. battery would last for multiple days and sound quality was p || I bought this to start a podcast with a friend of mine. Hooked everything up, started speaking, but it didn’t pick up a  || Stops working almost immediately. Music and podcasts stop in the middle or sound goes out. Not worth the $. || These are great. I got them to use with a friend to record a podcast. We were starting out for the first time and wanted",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
989,Size Wrong Buyer,"Feedbacks about: ""wrong size, seller"", ""size buyer"", ""different size, sale"".","size, wrong, buyer, seller, purchase, different",14,"These are TINY. Not full-size. Buyer beware! Nothing wrong with them, they're just.. tiny! || Seller kept in touch. Product was good. Received wrong size. Sent can to seller(not Amazon) ( mistake) , never received  || Amazon, not the seller, sent the wrong size. I ordered a large and recieved a small. I really did want these shorts. Wis || I think I got the last one. They used to sell 3 different sizes. I got the largest because it was on sale, and it was hu || Buyer beware. I saw the other review stating they received the wrong size but took my chances and unfortunately we also ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
415,Sad Suddenly Sudden,"Feedbacks about: ""sad"", ""suddenly"", ""sudden"".","sad, suddenly, sudden",14,"Broke after wearing it a few hours!! So sad! || Very comfy was sad I had to return it, it was too small || So sad. These started rusting and flaking almost immediately. || Ouch ouch ouch. These were very tight and very stiff. I have other Clark's and love them. I'm sad they didn't work. || sad they are too small. very cute and seem comfortable.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
360,Great Quality Exactly,"Feedbacks about: ""great quality, exactly"".","great, quality, exactly",14,"Exactly what I expected. Fits really close to size but on the small side. Order larger if in question, great quality tho || Great quality and exactly what I was hoping for. The ID window is very convenient. || Great quality! Exactly what I wanted and hard to find. Thank you! || Exactly what I wanted. Great quality. || Great quality, exactly what I expected no complaints.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
1054,Sturdiness Case Wedge,"Feedbacks about: ""sturdiness, case"", ""sturdiness"", ""sturdiness, wedge"".","sturdiness, case, wedge, durability, quality, don",13,"ok, just a little weak on sturdiness. || I like the sturdiness of the wedge only the lip between where the wedge stops and the bed starts is a big thick. This te || Pretty tough to rate sturdiness and durability after two days but I can say it survived removal from the packaging mater || I like the sturdiness of the case; that is why I bought it. I was surprised to find the lock came with a plastic key and || I like the sturdiness of the case.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
1085,Lining Inside Inner,"Feedbacks about: ""lining"", ""inside lining"", ""inner lining, fold"".","lining, inside, inner, fold, construction, lined",13,Bought 2. One has a lining & the other does not. Seems like it could rip easily. || Lining ripped almost immediately. || I was really excited about these and I was very surprised at how noisy the lining is. I could hear rustling as I walked  || Inside lining ripped shortly after purchasing || I think the inner lining has a fold which is unconfortable to the big toe. It can be ignored in one shoe but the other r,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
778,Bacon Flavor Lame,"Feedbacks about: ""bacon"", ""bacon, flavor"", ""lame product, cooking bacon"".","bacon, flavor, lame, cooking, end, connoisseur",13,"Perfect for making bacon! || Yes, they are delicious! If you like bacon, you'll love these. I was very impressed with the flavor. If you are not use  || Lame product for cooking Bacon || Although it does cook the bacon, the ends get burnt and the middle is too raw. It does take about as much time to cook a || I’m a bacon connoisseur and these are pretty good, although a novelty. They are very sweet like dessert and I used them ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
149,Isn,"Feedbacks about: ""product, isn"".",isn,13,"This product isn't red, I'd describe the color as light coral. Returned. || This product isn't good. It broke after a week || I'm always hesitant buying a product that isn't the same brand as what I'm replacing, but luckily this worked just fine! || The product itself isn’t bad it actually looks like it would do the job but unfortunately I have a 2012 Camry and let me || This product isn’t well made. I installed it and it broke as soon as I turned the water on the first time - the included",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
639,Book Box Big,"Feedbacks about: ""book, box"", ""box, book"", ""box, big book"".","book, box, big, large, lovely",13,"One of the books and the box were a little ripped. || This book was put in the box under a 5 lb bucket of deer scram. There was room on the side of the box, which would have  || Love this book. I felt the boxes were a bit to small but there is just a chance I am using this for a younger writer tha || This book ticked all my boxes! It took just the tiniest bit too long in the beginning for me, and wasnt hard enough on t || There wasn’t this item inside box. There are only book, not this pen. I need it asap",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
895,Bib Baby Bicep,"Feedbacks about: ""bib"", ""bib, baby"", ""bib, son"".","bib, baby, bicep, son, visor, chunk",13,Nice looks like a bib but it’s okay || This bib is hard on my baby's neck. It's uncomfortable with the hard plastic. I went ahead and purchased a silicone one  || the only bibs I will use! my son is a MESS and these keep him so clean at home and when we eat out! || Bib of visor is awkward. The attachment could be better. I bought 2. One had draw string and the other snaps. || I love that my baby bibs have two months have been drooling do not know how many want to change clothes every day since ,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
571,Good Price,"Feedbacks about: ""good product, good price"".","good, price",13,"Good product at a very good price || Good product for a good price, to help with aid in alleviating discomfort. I recently strained my shoulder muscle and th || Good product for a good price. Its exactly what I was looking for. || Good product for good price || Good product at a good price.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
608,Girlfriend Woman Female,"Feedbacks about: ""product, girlfriend"", ""product, woman"", ""product, female"".","girlfriend, woman, female, girl, beautiful",13,"Did the product work for my girlfriend?, no. Did it taste well? ehh, not really. She suggests that if you want a tea sim || I really like the product and works like I wanted it to but can you help me out cause I had my girlfriend help me mold t || I thoroughly enjoy this product and think it works well for me. I'm a female in her 20's and I was starting to notice da || Look. The product does say Large for women who've had children or are over 25. I'm here to tell you, though, to ignore t || Well the product does not say this is for women. Purchased for my NEPHEW who loves Guilty Black. He did NOT enjoy this.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
534,Blackout Curtain Great,"Feedbacks about: ""great blackout, curtain package"", ""complete blackout, light"", ""blackout"".","blackout, curtain, great, light, package, complete",13,"One of the curtain packages I bought is great! It blocks out nearly all the light. The second is missing the black layer || Not complete blackout but it does block out most of the light || BLACKOUT! Finally curtains that are completely blackout. || Not even close to an actual blackout curtain. They might cut the light down a little, but if you’re looking for somethin || To be clear, these are not meant to be total ""blackout"" curtains because, duh, there are tiny star-shaped cut outs in th",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
498,Bundle Note Pack,"Feedbacks about: ""bundle"", ""bundle, note"", ""bundle, pack"".","bundle, note, pack, package, strap, length",13,"for a 24, 26, and 28” bundles are thin very disappointed ! :/ || Love these things, keep a bundle of them everywhere I work, constantly finding uses for them. || Inconvenienced- If youre going to make a bundle, why not include a note about needing a contour pad for the hook and loo || This bundle was advertised as a four-pack, but it only came with three lens caps. || I ordered this bundle and the package showed up completely empty. Was issued a refund and reordered. Empty again! Very u",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
836,Sizing Look,"Feedbacks about: ""sizing"", ""sizing, look"".","sizing, look",13,"Did not match the sizing. || Disappointed in the sizing, had to exchange || I was reluctant to order because of the sizing. I typically wear a small or medium. Ordered a large due to sizing. It wi || Very pretty sizing is small || Their sizing is off.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
533,Far Good,"Feedbacks about: ""far good"".","far, good",13,"good, not expert but so far so good || So far so good with this for my 11 year ol || So far so good. Works well || so far so good very cute. || So far so good I liked it",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
